,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
165,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,2.3448275862068964,7.0344827586206895,4.689655172413793,0.5862068965517241,0.0,0.0,0.0,9.379310344827585,11.724137931034482,0.5862068965517241,0.0,14.068965517241377,0.5862068965517241,0.0,0.0,2.3448275862068964,7.0344827586206895,4.689655172413793,0.5862068965517241,0.0,9.379310344827585,11.724137931034482,0.5862068965517241,14.068965517241377,2.9310344827586206,7.0344827586206895,4.689655172413793,9.96551724137931,11.724137931034482,14.655172413793103,17.4,59
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885057471264368,0.0,0.0,0.0,0.0,0.0,0.0,4.885057471264368,6.839080459770115,0.4885057471264368,0.0,0.0,0.0,4.885057471264368,11.724137931034484,0.4885057471264368,0.0,11.724137931034484,0.4885057471264368,0.0,0.0,0.0,4.885057471264368,6.839080459770115,0.4885057471264368,0.0,4.885057471264368,11.724137931034484,0.4885057471264368,11.724137931034484,0.4885057471264368,4.885057471264368,6.839080459770115,5.373563218390805,11.724137931034484,12.21264367816092,14.5,59
167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40930979133226325,0.0,0.0,0.0,0.0,0.0,0.8186195826645265,3.683788121990369,5.730337078651686,0.40930979133226325,0.0,0.0,0.0,4.502407704654896,9.414125200642054,0.40930979133226325,0.0,10.232744783306583,0.40930979133226325,0.0,0.0,0.8186195826645265,3.683788121990369,5.730337078651686,0.40930979133226325,0.0,4.502407704654896,9.414125200642054,0.40930979133226325,10.232744783306583,1.2279293739967898,3.683788121990369,5.730337078651686,4.911717495987159,9.414125200642054,10.642054574638845,12.714285714285714,59
168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100086281276963,1.5401207937877481,1.4667817083692838,2.713546160483175,0.14667817083692838,0.0,0.0,1.6134598792062123,1.7601380500431407,2.640207075064711,3.0069025021570317,2.8602243313201035,0.14667817083692838,1.6134598792062123,3.373597929249353,4.106988783433994,2.8602243313201035,3.373597929249353,3.813632441760138,1.6867989646246766,1.4667817083692838,2.713546160483175,1.7601380500431407,1.7601380500431407,5.5004314063848145,3.1535806729939604,4.473684210526316,3.5202761000862814,6.967213114754099,6.233822260569457,3.813632441760138,3.300258843830889,3.2269197584124245,7.113891285591027,6.527178602243314,10.340811044003452,0.9344262295081968,60
169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29335634167385677,1.4667817083692838,1.906816220880069,3.0802415875754963,0.0,0.0,0.4400345125107852,1.5401207937877481,1.3201035375323555,1.7601380500431405,3.3735979292493528,3.0802415875754963,0.0,1.9801553062985333,2.8602243313201035,3.6669542709232097,3.0802415875754963,3.300258843830889,3.373597929249353,1.4667817083692838,1.906816220880069,3.5202761000862814,1.5401207937877481,1.3201035375323555,4.840379637618637,3.3735979292493528,5.06039689387403,2.8602243313201035,6.747195858498706,6.380500431406386,3.8136324417601384,3.0069025021570317,3.2269197584124245,6.8205349439171705,6.233822260569456,10.047454702329595,0.9344262295081968,60
170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793103448275862,1.4655172413793103,1.6120689655172413,2.418103448275862,0.21982758620689655,0.0,0.0,1.4655172413793103,1.978448275862069,2.3448275862068964,3.0775862068965516,2.6379310344827585,0.21982758620689655,1.4655172413793103,3.443965517241379,3.956896551724138,2.6379310344827585,3.443965517241379,3.2974137931034484,1.6853448275862069,1.6120689655172413,2.418103448275862,1.6853448275862069,1.978448275862069,4.982758620689656,3.2974137931034484,4.1034482758620685,3.663793103448276,6.594827586206897,6.081896551724137,3.2974137931034484,3.150862068965517,3.5905172413793105,6.448275862068966,6.741379310344827,10.038793103448278,0.9666666666666667,60
171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500770416024653,1.571648690292758,1.8859784283513097,2.9075500770416025,0.0,0.0,0.2357473035439137,1.571648690292758,1.8859784283513097,2.121725731895223,3.4576271186440675,2.9075500770416025,0.0,1.8073959938366717,3.4576271186440675,4.007704160246533,2.9075500770416025,3.6933744221879814,3.457627118644068,1.571648690292758,1.8859784283513097,3.1432973805855164,1.571648690292758,1.8859784283513097,5.029275808936826,3.4576271186440675,4.714946070878274,3.4576271186440675,6.915254237288136,6.600924499229584,3.693374422187982,3.143297380585516,3.7719568567026194,6.836671802773497,6.915254237288135,10.608628659476116,0.9322033898305084,60
172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22801788375558868,1.5201192250372577,1.7481371087928466,2.660208643815201,0.0,0.0,0.684053651266766,1.6721311475409837,1.5961251862891208,1.7481371087928463,3.268256333830104,2.660208643815201,0.0,2.3561847988077496,3.2682563338301045,3.496274217585693,2.660208643815201,3.9523099850968704,2.8882265275707897,1.5201192250372577,1.7481371087928466,3.344262295081967,1.6721311475409837,1.5961251862891208,4.408345752608048,3.268256333830104,5.016393442622951,3.2682563338301045,6.156482861400894,6.612518628912071,3.5722801788375556,3.1922503725782416,3.3442622950819674,6.764530551415797,6.536512667660209,10.108792846497764,0.9016393442622951,60
173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576817933296884,1.533624931656643,1.2547840349917987,3.136960087479497,0.06971022416621105,0.0,0.0,1.3942044833242209,1.8124658283214872,2.0913067249863313,2.7884089666484417,3.2066703116457083,0.06971022416621105,1.3942044833242209,3.2066703116457083,3.34609075997813,3.2066703116457083,3.2066703116457083,3.6946418808091854,1.6033351558228541,1.2547840349917987,3.136960087479497,1.463914707490432,1.8124658283214872,5.297977036632039,2.858119190814653,4.600874794969929,3.276380535811919,6.552761071623838,6.4133406232914165,3.6946418808091854,2.997539639147075,3.067249863313286,6.69218151995626,6.064789502460361,9.759431383269545,0.9516129032258065,60
174,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1466548515728845,2.259636685866194,2.259636685866194,0.0,0.0,0.0,2.3726185201595036,2.259636685866194,2.0336730172795745,4.4062915374390785,4.519273371732388,0.0,0.0,4.632255206025698,4.293309703145768,6.665928223305272,0.0,6.665928223305272,2.1466548515728845,2.259636685866194,2.259636685866194,2.3726185201595036,2.259636685866194,2.0336730172795745,4.4062915374390785,4.519273371732388,4.632255206025698,4.293309703145768,6.665928223305272,6.665928223305272,4.519273371732388,4.519273371732388,4.293309703145768,9.038546743464776,8.812583074878155,13.331856446610544,0.6065573770491803,61
175,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281073446327684,2.401129943502825,2.281073446327684,0.0,0.0,0.0,2.401129943502825,2.401129943502825,2.1610169491525424,4.682203389830509,4.682203389830509,0.0,0.0,4.80225988700565,4.562146892655367,6.963276836158192,0.0,6.963276836158192,2.281073446327684,2.401129943502825,2.281073446327684,2.401129943502825,2.401129943502825,2.1610169491525424,4.682203389830509,4.682203389830509,4.80225988700565,4.562146892655367,6.963276836158192,6.963276836158192,4.682203389830509,4.80225988700565,4.442090395480227,9.48446327683616,9.244350282485875,13.926553672316384,0.6101694915254238,61
176,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469733656174334,2.469733656174334,2.3462469733656173,0.0,0.0,0.0,2.469733656174334,2.469733656174334,2.222760290556901,4.939467312348668,4.815980629539951,0.0,0.0,4.939467312348668,4.6924939467312345,7.285714285714286,0.0,7.162227602905569,2.469733656174334,2.469733656174334,2.3462469733656173,2.469733656174334,2.469733656174334,2.222760290556901,4.939467312348668,4.815980629539951,4.939467312348668,4.6924939467312345,7.285714285714286,7.162227602905569,4.939467312348668,4.939467312348668,4.5690072639225185,9.878934624697337,9.508474576271187,14.447941888619853,0.5932203389830508,61
177,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586206896551724,2.456896551724138,2.456896551724138,0.0,0.0,0.0,2.586206896551724,2.456896551724138,2.456896551724138,5.043103448275862,4.913793103448276,0.0,0.0,5.043103448275862,4.913793103448276,7.5,0.0,7.5,2.586206896551724,2.456896551724138,2.456896551724138,2.586206896551724,2.456896551724138,2.456896551724138,5.043103448275862,4.913793103448276,5.043103448275862,4.913793103448276,7.5,7.5,5.172413793103448,4.913793103448276,4.913793103448276,10.086206896551724,9.827586206896552,15.0,0.5862068965517241,61
178,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361111111111111,2.361111111111111,2.361111111111111,0.0,0.0,0.0,2.2430555555555554,2.361111111111111,2.361111111111111,4.722222222222222,4.722222222222222,0.0,0.0,4.604166666666666,4.722222222222222,7.083333333333334,0.0,6.965277777777777,2.361111111111111,2.361111111111111,2.361111111111111,2.2430555555555554,2.361111111111111,2.361111111111111,4.722222222222222,4.722222222222222,4.604166666666666,4.722222222222222,7.083333333333334,6.965277777777777,4.604166666666666,4.722222222222222,4.722222222222222,9.326388888888888,9.444444444444445,14.048611111111109,0.6,61
179,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.401129943502825,2.401129943502825,2.1610169491525424,0.0,0.0,0.0,2.281073446327684,2.401129943502825,2.281073446327684,4.80225988700565,4.562146892655367,0.0,0.0,4.682203389830509,4.682203389830509,6.963276836158192,0.0,6.963276836158192,2.401129943502825,2.401129943502825,2.1610169491525424,2.281073446327684,2.401129943502825,2.281073446327684,4.80225988700565,4.562146892655367,4.682203389830509,4.682203389830509,6.963276836158192,6.963276836158192,4.682203389830509,4.80225988700565,4.442090395480227,9.48446327683616,9.244350282485875,13.926553672316386,0.6101694915254238,61
180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7911877394636015,1.7097701149425288,0.0,0.0,0.08141762452107279,2.6053639846743293,1.8726053639846743,1.8726053639846743,1.0584291187739463,3.5009578544061304,1.7097701149425288,0.08141762452107279,2.686781609195402,3.7452107279693485,2.9310344827586206,3.5009578544061304,2.686781609195402,4.803639846743295,1.7911877394636015,1.7911877394636015,2.6053639846743293,1.8726053639846743,1.954022988505747,3.663793103448276,3.582375478927203,4.396551724137931,3.826628352490421,5.6178160919540225,6.187739463601533,7.490421455938697,3.663793103448276,3.663793103448276,3.663793103448276,7.3275862068965525,7.327586206896552,10.991379310344827,0.9310344827586207,62
181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3462072797999445,1.558766323978883,0.5668241178105029,0.0,0.07085301472631286,2.9758266185051405,2.054737427063073,1.3462072797999445,0.0,2.9049736037788274,2.125590441789386,0.07085301472631286,3.046679633231453,3.400944706863018,1.3462072797999445,3.47179772158933,3.046679633231453,3.400944706863018,1.3462072797999445,1.6296193387051958,3.542650736315643,2.054737427063073,1.4170602945262574,2.9758266185051405,2.97582661850514,5.172270075020839,3.47179772158933,4.392886913031398,6.518477354820783,6.447624340094471,3.400944706863018,2.97582661850514,3.542650736315643,6.376771325368159,6.518477354820783,9.919422061683802,0.9672131147540983,62
182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8101851851851851,1.5740740740740742,0.2361111111111111,0.0,0.0,2.7546296296296298,1.6527777777777777,1.7314814814814814,0.7083333333333334,3.3842592592592595,1.8101851851851853,0.0,2.7546296296296298,3.384259259259259,2.439814814814815,3.6203703703703707,2.7546296296296298,4.092592592592593,1.8101851851851851,1.5740740740740742,2.990740740740741,1.6527777777777777,1.7314814814814814,3.4629629629629632,3.3842592592592595,4.564814814814815,3.384259259259259,5.194444444444444,6.375,6.847222222222222,3.462962962962963,3.3055555555555554,3.6990740740740744,6.768518518518519,7.004629629629629,10.467592592592593,0.9,62
183,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9984326018808778,1.5188087774294672,0.5595611285266457,0.0,0.0,2.717868338557994,1.9984326018808778,1.5188087774294672,0.23981191222570533,3.517241379310345,2.078369905956113,0.0,2.717868338557994,3.517241379310345,1.7586206896551726,4.076802507836991,2.717868338557994,3.7570532915360504,1.9984326018808778,1.5188087774294672,3.2774294670846396,1.9984326018808778,1.5188087774294672,2.957680250783699,3.517241379310345,4.796238244514107,3.517241379310345,4.476489028213166,6.794670846394984,6.474921630094044,3.9968652037617556,3.0376175548589344,3.5172413793103448,7.03448275862069,6.554858934169279,10.551724137931036,0.9482758620689655,62
184,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8726053639846743,1.5469348659003832,0.5699233716475096,0.0,0.0,2.6867816091954024,1.8726053639846743,1.7911877394636015,0.32567049808429116,3.4195402298850572,2.116858237547893,0.0,2.6867816091954024,3.663793103448276,2.1168582375478926,3.9894636015325666,2.6867816091954024,3.989463601532567,1.8726053639846743,1.5469348659003832,3.256704980842912,1.8726053639846743,1.7911877394636015,3.0124521072796937,3.4195402298850572,4.8036398467432955,3.663793103448276,4.803639846743295,6.676245210727969,6.676245210727969,3.7452107279693485,3.338122605363985,3.582375478927203,7.083333333333333,6.920498084291188,10.665708812260535,0.9310344827586207,62
185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8821760524876983,1.463914707490432,0.0,0.0,0.0,3.136960087479497,1.1850738108255878,1.533624931656643,0.48797156916347734,3.3460907599781304,1.463914707490432,0.0,3.136960087479497,2.718698742482231,2.02159650082012,3.3460907599781304,3.136960087479497,3.2066703116457083,1.8821760524876983,1.463914707490432,3.136960087479497,1.1850738108255878,1.533624931656643,3.6249316566429743,3.3460907599781304,4.600874794969929,2.718698742482231,5.158556588299618,6.483050847457628,6.343630399125205,3.067249863313286,2.997539639147075,3.6249316566429743,6.064789502460361,6.622471295790049,9.689721159103335,0.9516129032258065,62
186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597582651972984,0.9065055101315321,1.8130110202630643,0.0,0.9518307856381087,1.3144329896907216,0.0,0.4985780305723427,0.0,2.2662637753288304,2.7195165303945963,0.9518307856381087,2.2662637753288304,0.4985780305723427,0.4985780305723427,4.079274795591894,2.2662637753288304,0.4985780305723427,1.3597582651972984,1.8583362957696408,3.127444009953786,0.0,1.4504088162104514,1.3144329896907216,3.2180945609669394,4.985780305723426,1.4504088162104514,2.764841805901173,6.345538570920725,2.764841805901173,1.3597582651972984,2.3569143263419834,3.127444009953786,3.716672591539282,5.484358336295769,6.844116601493067,1.6724137931034482,63
187,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5945580530674328,0.8619232719283421,1.7238465438566841,0.0,0.6895386175426736,1.3359810714889302,0.0,0.3878654723677539,0.0,2.456481324995775,2.585769815785026,0.6895386175426736,2.025519689031604,0.3878654723677539,0.3878654723677539,4.1803278688524586,2.025519689031604,0.3878654723677539,1.5945580530674328,1.5514618894710157,3.0598276153456143,0.0,1.0774040899104276,1.3359810714889302,3.1460199425384485,4.6112895048166305,1.0774040899104276,2.4133851613993578,6.205847557884063,2.4133851613993578,1.5945580530674328,1.9393273618387696,3.0598276153456143,3.5338854149062024,4.999154977184384,6.593713030251816,1.5901639344262295,63
